id,user_id,role_id,position,department,team,action,resource,resource_scope,permission_age_days,policy_attachment,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,service,operation_type,risk_level,risk_weight,reason,row_id,active_days,usage_frequency,smoothed_failure_rate,log_usage_count,log_unique_days_used,action_family,is_delete,is_permission_change,is_security_sensitive,is_wildcard_resource,scope_breadth
15600,synthetic-user-078,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:DeleteBucketAnalyticsConfiguration,arn:aws:synthetic:s3:123456789012:resource/deletebucketanalyticsconfigurati-5945,specific,588,MANAGED,3,2,9,2026-08-24 05:33:00+00:00,2026-09-11 05:33:00+00:00,2,1,0.6666666666666666,0.333333,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15600,18.0,1.5,0.4,1.3862943611198906,1.0986122886681098,delete,1,0,0,0,0.0
15601,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:UpdateTableOptimizer,arn:aws:synthetic:glue:123456789012:resource/updatetableoptimizer-4288,specific,82,INLINE,14,7,12,2026-08-03 00:24:00+00:00,2026-09-08 00:24:00+00:00,14,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15601,36.0,2.0,0.0625,2.70805020110221,2.0794415416798357,update,0,0,0,0,0.0
15602,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:GetObjectAttributes,*,*,74,MANAGED,8,4,20,2026-06-16 20:21:00+00:00,2026-08-30 20:21:00+00:00,8,0,1.0,0.0,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,15602,75.0,2.0,0.1,2.1972245773362196,1.6094379124341003,get,0,0,0,1,1.0
15603,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:ResumeWorkflowRun,arn:aws:synthetic:glue:123456789012:resource/resumeworkflowrun-3201,specific,626,MANAGED,4,3,28,2026-05-23 19:49:00+00:00,2026-08-22 19:49:00+00:00,3,1,0.75,0.25,INTENDED,Glue,OTHER,MEDIUM,5,Project-defined review required for this operation.,15603,91.0,1.3333333333333333,0.3333333333333333,1.6094379124341003,1.3862943611198906,other,0,0,0,0,0.0
15604,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:GetSession,*,*,684,MANAGED,0,0,137,,,0,0,0.0,0.0,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,15604,,,0.5,0.0,0.0,get,0,0,0,1,1.0
15605,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,bedrock:BatchDeleteAdvancedPromptOptimizationJob,*,*,242,MANAGED,0,0,122,,,0,0,0.0,0.0,INTENDED,Bedrock,OTHER,MEDIUM,5,Project-defined review required for this operation.,15605,,,0.5,0.0,0.0,other,0,0,0,1,1.0
15606,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,bedrock:DeleteAutomatedReasoningPolicy,arn:aws:synthetic:bedrock:123456789012:resource/deleteautomatedreasoningpolicy-3799,specific,715,INLINE,18,9,39,2026-07-30 04:40:00+00:00,2026-08-12 04:40:00+00:00,18,0,1.0,0.0,INTENDED,Bedrock,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,15606,13.0,2.0,0.05,2.9444389791664403,2.302585092994046,delete,0,1,0,0,0.0
15607,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:ListUsageProfiles,arn:aws:synthetic:glue:123456789012:resource/listusageprofiles-9058,specific,325,INLINE,79,33,80,2026-05-25 21:09:00+00:00,2026-07-01 21:09:00+00:00,79,0,1.0,0.0,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,15607,37.0,2.393939393939394,0.012345679012345678,4.382026634673881,3.5263605246161616,list,0,0,0,0,0.0
15608,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:CancelDataQualityRulesetEvaluationRun,arn:aws:synthetic:glue:123456789012:resource/canceldataqualityrulesetevaluati-6703,specific,53,MANAGED,14,12,7,2026-08-05 22:39:00+00:00,2026-09-12 22:39:00+00:00,14,0,1.0,0.0,INTENDED,Glue,MODIFY,MEDIUM,5,Changes or disables an existing resource/service state.,15608,38.0,1.1666666666666667,0.0625,2.70805020110221,2.5649493574615367,other,0,0,0,0,0.0
15609,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:GetMaterializedViewRefreshTaskRun,arn:aws:synthetic:glue:123456789012:resource/getmaterializedviewrefreshtaskru-1438,specific,357,MANAGED,30,12,38,2026-08-01 08:20:00+00:00,2026-08-13 08:20:00+00:00,30,0,1.0,0.0,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,15609,12.0,2.5,0.03125,3.4339872044851463,2.5649493574615367,get,0,0,0,0,0.0
15610,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateModelCard,*,*,512,INLINE,140,34,18,2026-07-25 23:22:00+00:00,2026-09-01 23:22:00+00:00,138,2,0.9857142857142858,0.014286,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15610,38.0,4.117647058823529,0.02112676056338028,4.948759890378168,3.5553480614894135,create,0,0,0,1,1.0
15611,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,apigateway:GetClientCertificate,arn:aws:synthetic:api-gateway:123456789012:resource/getclientcertificate-7511,specific,359,INLINE,0,0,86,,,0,0,0.0,0.0,EXCESSIVE,API Gateway,READ,LOW,2,Primarily reads or inspects AWS state/data.,15611,,,0.5,0.0,0.0,get,0,0,0,0,0.0
15612,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:DeleteMlflowApp,arn:aws:synthetic:sagemaker:123456789012:resource/deletemlflowapp-2006,specific,487,MANAGED,8,7,21,2026-08-17 04:00:00+00:00,2026-08-30 04:00:00+00:00,7,1,0.875,0.125,INTENDED,SageMaker,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15612,13.0,1.1428571428571428,0.2,2.1972245773362196,2.0794415416798357,delete,1,0,0,0,0.0
15613,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,bedrock:GetAutomatedReasoningPolicyBuildWorkflow,arn:aws:synthetic:bedrock:123456789012:resource/getautomatedreasoningpolicybuild-1540,specific,431,MANAGED,0,0,96,,,0,0,0.0,0.0,INTENDED,Bedrock,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,15613,,,0.5,0.0,0.0,get,0,1,0,0,0.0
15614,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateTrainingJob,arn:aws:synthetic:sagemaker:123456789012:resource/createtrainingjob-6910,specific,616,INLINE,1,1,4,2026-08-20 14:56:00+00:00,2026-09-15 14:56:00+00:00,1,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15614,26.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,create,0,0,0,0,0.0
15615,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:DescribeTrainingJob,*,*,538,MANAGED,1,1,24,2026-06-27 10:29:00+00:00,2026-08-27 10:29:00+00:00,1,0,1.0,0.0,INTENDED,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,15615,61.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,describe,0,0,0,1,1.0
15616,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:StopEdgeDeploymentStage,arn:aws:synthetic:sagemaker:123456789012:resource/stopedgedeploymentstage-4930,specific,463,MANAGED,3,2,34,2026-08-01 13:45:00+00:00,2026-08-16 13:45:00+00:00,3,0,1.0,0.0,INTENDED,SageMaker,MODIFY,MEDIUM,5,Changes or disables an existing resource/service state.,15616,15.0,1.5,0.2,1.3862943611198906,1.0986122886681098,stop,0,0,0,0,0.0
15617,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,iam:DeleteServiceSpecificCredential,*,*,373,INLINE,70,17,21,2026-06-11 03:30:00+00:00,2026-08-30 03:30:00+00:00,65,5,0.9285714285714286,0.071429,EXCESSIVE,IAM,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15617,80.0,4.117647058823529,0.08333333333333333,4.2626798770413155,2.8903717578961645,delete,1,0,0,1,1.0
15618,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:UpdateCrawlerSchedule,arn:aws:synthetic:glue:123456789012:resource/updatecrawlerschedule-8711,specific,367,MANAGED,0,0,90,,,0,0,0.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15618,,,0.5,0.0,0.0,update,0,0,0,0,0.0
15619,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateCompilationJob,arn:aws:synthetic:sagemaker:123456789012:resource/createcompilationjob-5660,specific,685,INLINE,15,7,10,2026-06-16 08:08:00+00:00,2026-09-10 08:08:00+00:00,14,1,0.9333333333333333,0.066667,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15619,86.0,2.142857142857143,0.11764705882352941,2.772588722239781,2.0794415416798357,create,0,0,0,0,0.0
15620,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,events:EnableRule,arn:aws:synthetic:eventbridge:123456789012:resource/enablerule-4011,specific,232,INLINE,1,1,72,2026-05-28 21:45:00+00:00,2026-07-09 21:45:00+00:00,1,0,1.0,0.0,EXCESSIVE,EventBridge,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15620,42.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,0,0.0
15621,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:DeleteResourcePolicy,*,*,421,INLINE,9,7,4,2026-08-16 09:12:00+00:00,2026-09-16 09:12:00+00:00,8,1,0.8888888888888888,0.111111,INTENDED,Glue,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,15621,31.0,1.2857142857142858,0.18181818181818182,2.302585092994046,2.0794415416798357,delete,0,1,0,1,1.0
15622,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateLabelingJob,arn:aws:synthetic:sagemaker:123456789012:resource/createlabelingjob-2550,specific,476,INLINE,18,4,23,2026-07-19 07:59:00+00:00,2026-08-28 07:59:00+00:00,18,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15622,40.0,4.5,0.05,2.9444389791664403,1.6094379124341003,create,0,0,0,0,0.0
15623,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,comprehend:DetectSentiment,arn:aws:synthetic:comprehend:123456789012:resource/detectsentiment-9809,specific,143,INLINE,2,2,29,2026-07-06 11:40:00+00:00,2026-08-22 11:40:00+00:00,2,0,1.0,0.0,INTENDED,Comprehend,OTHER,MEDIUM,5,Project-defined review required for this operation.,15623,47.0,1.0,0.25,1.0986122886681098,1.0986122886681098,other,0,0,0,0,0.0
15624,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:DeleteJob,*,*,42,MANAGED,4,3,43,2026-07-15 14:27:00+00:00,2026-08-07 14:27:00+00:00,4,0,1.0,0.0,INTENDED,Glue,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15624,23.0,1.3333333333333333,0.16666666666666666,1.6094379124341003,1.3862943611198906,delete,1,0,0,1,1.0
15625,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:DeleteBucket,arn:aws:synthetic:s3:123456789012:resource/deletebucket-1996,specific,680,INLINE,5,2,19,2026-06-11 16:26:00+00:00,2026-08-31 16:26:00+00:00,5,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15625,81.0,2.5,0.14285714285714285,1.791759469228055,1.0986122886681098,delete,1,0,0,0,0.0
15626,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateCodeRepository,arn:aws:synthetic:sagemaker:123456789012:resource/createcoderepository-6748,specific,259,MANAGED,8,3,18,2026-06-26 12:32:00+00:00,2026-09-01 12:32:00+00:00,8,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15626,67.0,2.6666666666666665,0.1,2.1972245773362196,1.3862943611198906,create,0,0,0,0,0.0
15627,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,opensearch:DeleteApplication,arn:aws:synthetic:opensearch:123456789012:resource/deleteapplication-8974,specific,94,INLINE,1,1,25,2026-06-19 15:14:00+00:00,2026-08-25 15:14:00+00:00,1,0,1.0,0.0,EXCESSIVE,OpenSearch,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15627,67.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,delete,1,0,0,0,0.0
15628,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:DescribeImageVersion,arn:aws:synthetic:sagemaker:123456789012:resource/describeimageversion-4397,specific,438,MANAGED,3,3,44,2026-05-25 04:14:00+00:00,2026-08-07 04:14:00+00:00,3,0,1.0,0.0,INTENDED,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,15628,74.0,1.0,0.2,1.3862943611198906,1.3862943611198906,describe,0,0,0,0,0.0
15629,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateFlowDefinition,arn:aws:synthetic:sagemaker:123456789012:resource/createflowdefinition-1371,specific,429,INLINE,8,7,115,2026-05-27 13:22:00+00:00,2026-05-27 13:22:00+00:00,8,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15629,0.0,1.1428571428571428,0.1,2.1972245773362196,2.0794415416798357,create,0,0,0,0,0.0
15630,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,iam:GetInstanceProfile,arn:aws:synthetic:iam:123456789012:resource/getinstanceprofile-1427,specific,729,MANAGED,46,19,51,2026-06-10 01:22:00+00:00,2026-07-31 01:22:00+00:00,44,2,0.9565217391304348,0.043478,EXCESSIVE,IAM,READ,LOW,2,Primarily reads or inspects AWS state/data.,15630,51.0,2.4210526315789473,0.0625,3.8501476017100584,2.995732273553991,get,0,0,0,0,0.0
15631,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:StartCrawlerSchedule,arn:aws:synthetic:glue:123456789012:resource/startcrawlerschedule-1408,specific,639,INLINE,1,1,79,2026-06-03 04:32:00+00:00,2026-07-03 04:32:00+00:00,1,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15631,30.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,start,0,0,0,0,0.0
15632,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,ec2:DescribeFleets,arn:aws:synthetic:ec2:123456789012:resource/describefleets-1683,specific,82,MANAGED,0,0,164,,,0,0,0.0,0.0,EXCESSIVE,EC2,READ,LOW,2,Primarily reads or inspects AWS state/data.,15632,,,0.5,0.0,0.0,describe,0,0,0,0,0.0
15633,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:SearchTrainingPlanOfferings,arn:aws:synthetic:sagemaker:123456789012:resource/searchtrainingplanofferings-1813,specific,462,MANAGED,136,38,9,2026-07-30 06:17:00+00:00,2026-09-11 06:17:00+00:00,133,3,0.9779411764705882,0.022059,INTENDED,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,15633,43.0,3.5789473684210527,0.028985507246376812,4.919980925828125,3.6635616461296463,other,0,0,0,0,0.0
15634,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:GetBucketWebsite,arn:aws:synthetic:s3:123456789012:resource/getbucketwebsite-6494,specific,464,INLINE,0,0,76,,,0,0,0.0,0.0,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,15634,,,0.5,0.0,0.0,get,0,0,0,0,0.0
15635,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateEndpointConfig,arn:aws:synthetic:sagemaker:123456789012:resource/createendpointconfig-6416,specific,291,MANAGED,144,50,3,2026-08-15 05:51:00+00:00,2026-09-17 05:51:00+00:00,135,9,0.9375,0.0625,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15635,33.0,2.88,0.0684931506849315,4.976733742420574,3.9318256327243257,create,0,0,0,0,0.0
15636,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,redshift:ModifyIntegration,*,*,73,INLINE,8,7,73,2026-07-05 15:54:00+00:00,2026-07-08 15:54:00+00:00,8,0,1.0,0.0,EXCESSIVE,Redshift,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15636,3.0,1.1428571428571428,0.1,2.1972245773362196,2.0794415416798357,modify,0,0,0,1,1.0
15637,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,bedrock:DeleteAutomatedReasoningPolicyBuildWorkflow,*,*,328,INLINE,7,5,17,2026-05-31 23:40:00+00:00,2026-09-02 23:40:00+00:00,5,2,0.7142857142857143,0.285714,INTENDED,Bedrock,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,15637,94.0,1.4,0.3333333333333333,2.0794415416798357,1.791759469228055,delete,0,1,0,1,1.0
15638,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:DeleteSpace,arn:aws:synthetic:sagemaker:123456789012:resource/deletespace-1453,specific,664,INLINE,182,18,2,2026-06-21 12:26:00+00:00,2026-09-17 12:26:00+00:00,175,7,0.9615384615384616,0.038462,INTENDED,SageMaker,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15638,88.0,10.11111111111111,0.043478260869565216,5.209486152841421,2.9444389791664403,delete,1,0,0,0,0.0
15639,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,lambda:RemoveLayerVersionPermission,*,*,595,MANAGED,1,1,7,2026-07-01 12:20:00+00:00,2026-09-12 12:20:00+00:00,1,0,1.0,0.0,EXCESSIVE,Lambda,PERMISSION_CHANGE,CRITICAL,10,Can change authorization or grant/restrict permissions.,15639,73.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,remove,0,1,0,1,1.0
15640,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:ListPipelineExecutionSteps,*,*,280,INLINE,1,1,104,2026-05-31 16:42:00+00:00,2026-06-07 16:42:00+00:00,1,0,1.0,0.0,INTENDED,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,15640,7.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,list,0,0,0,1,1.0
15641,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:StartClusterHealthCheck,*,*,479,MANAGED,21,7,33,2026-06-13 08:58:00+00:00,2026-08-18 08:58:00+00:00,21,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15641,66.0,3.0,0.043478260869565216,3.091042453358316,2.0794415416798357,start,0,0,0,1,1.0
15642,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:DeleteTable,*,*,314,INLINE,22,10,28,2026-07-09 07:21:00+00:00,2026-08-23 07:21:00+00:00,22,0,1.0,0.0,INTENDED,Glue,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15642,45.0,2.2,0.041666666666666664,3.1354942159291497,2.3978952727983707,delete,1,0,0,1,1.0
15643,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,bedrock:ListAdvancedPromptOptimizationJobs,arn:aws:synthetic:bedrock:123456789012:resource/listadvancedpromptoptimizationjo-4139,specific,598,INLINE,72,40,8,2026-09-05 13:34:00+00:00,2026-09-11 13:34:00+00:00,71,1,0.9861111111111112,0.013889,INTENDED,Bedrock,READ,LOW,2,Primarily reads or inspects AWS state/data.,15643,6.0,1.8,0.02702702702702703,4.290459441148391,3.713572066704308,list,0,0,0,0,0.0
15644,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:DescribeAutoMLJobV2,arn:aws:synthetic:sagemaker:123456789012:resource/describeautomljobv2-7985,specific,212,MANAGED,14,11,10,2026-08-29 19:14:00+00:00,2026-09-09 19:14:00+00:00,14,0,1.0,0.0,INTENDED,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,15644,11.0,1.2727272727272727,0.0625,2.70805020110221,2.4849066497880004,describe,0,0,0,0,0.0
15645,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:DeleteTags,*,*,705,INLINE,0,0,80,,,0,0,0.0,0.0,INTENDED,SageMaker,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15645,,,0.5,0.0,0.0,delete,1,0,0,1,1.0
15646,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:RenderUiTemplate,*,*,535,INLINE,5,2,30,2026-07-25 02:06:00+00:00,2026-08-21 02:06:00+00:00,5,0,1.0,0.0,INTENDED,SageMaker,OTHER,MEDIUM,5,Project-defined review required for this operation.,15646,27.0,2.5,0.14285714285714285,1.791759469228055,1.0986122886681098,other,0,0,0,1,1.0
15647,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,comprehend:DeleteFlywheel,arn:aws:synthetic:comprehend:123456789012:resource/deleteflywheel-5993,specific,517,MANAGED,2,1,35,2026-07-30 18:50:00+00:00,2026-08-15 18:50:00+00:00,2,0,1.0,0.0,INTENDED,Comprehend,DELETE,HIGH,8,"Can remove, terminate, or destroy AWS resources/data.",15647,16.0,2.0,0.25,1.0986122886681098,0.6931471805599453,delete,1,0,0,0,0.0
15648,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:GetBucketIntelligentTieringConfiguration,arn:aws:synthetic:s3:123456789012:resource/getbucketintelligenttieringconfi-4889,specific,401,INLINE,132,48,30,2026-07-05 03:49:00+00:00,2026-08-21 03:49:00+00:00,130,2,0.9848484848484849,0.015152,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,15648,47.0,2.75,0.022388059701492536,4.890349128221754,3.8918202981106265,get,0,0,0,0,0.0
15649,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:GetBucketLifecycleConfiguration,arn:aws:synthetic:s3:123456789012:resource/getbucketlifecycleconfiguration-5823,specific,477,INLINE,10,2,8,2026-08-08 14:24:00+00:00,2026-09-11 14:24:00+00:00,9,1,0.9,0.1,INTENDED,S3,READ,LOW,2,Primarily reads or inspects AWS state/data.,15649,34.0,5.0,0.16666666666666666,2.3978952727983707,1.0986122886681098,get,0,0,0,0,0.0
15650,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateModelBiasJobDefinition,arn:aws:synthetic:sagemaker:123456789012:resource/createmodelbiasjobdefinition-8972,specific,67,MANAGED,1,1,7,2026-08-24 18:20:00+00:00,2026-09-12 18:20:00+00:00,1,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15650,19.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,create,0,0,0,0,0.0
15651,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:CreateAutoMLJob,arn:aws:synthetic:sagemaker:123456789012:resource/createautomljob-3274,specific,441,MANAGED,3,2,115,2026-05-24 22:53:00+00:00,2026-05-27 22:53:00+00:00,3,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15651,3.0,1.5,0.2,1.3862943611198906,1.0986122886681098,create,0,0,0,0,0.0
15652,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,cognito-idp:AddCustomAttributes,*,*,450,INLINE,1,1,36,2026-06-05 10:56:00+00:00,2026-08-15 10:56:00+00:00,1,0,1.0,0.0,EXCESSIVE,Cognito Identity,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15652,71.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,1,1.0
15653,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,s3:PutBucketTagging,arn:aws:synthetic:s3:123456789012:resource/putbuckettagging-5623,specific,277,MANAGED,60,38,2,2026-07-03 03:40:00+00:00,2026-09-18 03:40:00+00:00,58,2,0.9666666666666667,0.033333,INTENDED,S3,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15653,77.0,1.5789473684210527,0.04838709677419355,4.110873864173311,3.6635616461296463,put,0,0,0,0,0.0
15654,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,iam:UploadSigningCertificate,arn:aws:synthetic:iam:123456789012:resource/uploadsigningcertificate-3217,specific,462,MANAGED,1,1,115,2026-05-27 16:57:00+00:00,2026-05-27 16:57:00+00:00,1,0,1.0,0.0,EXCESSIVE,IAM,OTHER,MEDIUM,5,Project-defined review required for this operation.,15654,0.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,other,0,0,0,0,0.0
15655,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:UpdateMonitoringAlert,arn:aws:synthetic:sagemaker:123456789012:resource/updatemonitoringalert-8588,specific,721,MANAGED,13,6,30,2026-08-08 05:34:00+00:00,2026-08-21 05:34:00+00:00,13,0,1.0,0.0,INTENDED,SageMaker,WRITE,MEDIUM,5,Creates or modifies AWS resources or service state.,15655,13.0,2.1666666666666665,0.06666666666666667,2.6390573296152584,1.9459101490553132,update,0,0,0,0,0.0
15656,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,glue:GetUsageProfile,arn:aws:synthetic:glue:123456789012:resource/getusageprofile-6309,specific,422,MANAGED,1,1,39,2026-07-20 11:32:00+00:00,2026-08-12 11:32:00+00:00,1,0,1.0,0.0,INTENDED,Glue,READ,LOW,2,Primarily reads or inspects AWS state/data.,15656,23.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,get,0,0,0,0,0.0
15657,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,sagemaker:ListModelCardVersions,arn:aws:synthetic:sagemaker:123456789012:resource/listmodelcardversions-4798,specific,379,INLINE,71,47,45,2026-08-04 00:47:00+00:00,2026-08-06 00:47:00+00:00,71,0,1.0,0.0,INTENDED,SageMaker,READ,LOW,2,Primarily reads or inspects AWS state/data.,15657,2.0,1.5106382978723405,0.0136986301369863,4.276666119016055,3.871201010907891,list,0,0,0,0,0.0
15658,synthetic-user-079,ResearchScientist-Role,Research Scientist,Research,Applied Research,comprehend:ListSentimentDetectionJobs,arn:aws:synthetic:comprehend:123456789012:resource/listsentimentdetectionjobs-6997,specific,222,INLINE,1,1,24,2026-08-17 02:03:00+00:00,2026-08-27 02:03:00+00:00,1,0,1.0,0.0,INTENDED,Comprehend,READ,LOW,2,Primarily reads or inspects AWS state/data.,15658,10.0,1.0,0.3333333333333333,0.6931471805599453,0.6931471805599453,list,0,0,0,0,0.0
