id,user_id,role_id,position,department,team,action,resource,resource_scope,permission_age_days,policy_attachment,usage_count,unique_days_used,days_since_last_use,first_used,last_used,success_count,failure_count,success_rate,failure_rate,permission_status,service,operation_type,risk_level,risk_weight
17119,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:DeleteChangeSet,*,*,660,MANAGED,4,2,6,2026-05-30T02:49:00Z,2026-09-14T02:49:00Z,4,0,1.0,0.0,INTENDED,CloudFormation,DELETE,HIGH,8
17120,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,athena:ListPreparedStatements,arn:aws:synthetic:athena:123456789012:resource/listpreparedstatements-6092,specific,639,MANAGED,20,5,34,2026-07-14T05:21:00Z,2026-08-17T05:21:00Z,20,0,1.0,0.0,INTENDED,Athena,READ,LOW,2
17121,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,ec2:GetVpnConnectionDeviceTypes,arn:aws:synthetic:ec2:123456789012:resource/getvpnconnectiondevicetypes-4471,specific,313,INLINE,1,1,27,2026-08-16T13:09:00Z,2026-08-23T13:09:00Z,1,0,1.0,0.0,EXCESSIVE,EC2,READ,LOW,2
17122,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:GetUnfilteredTableMetadata,arn:aws:synthetic:glue:123456789012:resource/getunfilteredtablemetadata-1089,specific,268,MANAGED,1,1,17,2026-06-24T15:18:00Z,2026-09-02T15:18:00Z,1,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
17123,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:GetBucketRequestPayment,arn:aws:synthetic:s3:123456789012:resource/getbucketrequestpayment-5453,specific,504,MANAGED,29,15,37,2026-05-24T21:16:00Z,2026-08-13T21:16:00Z,29,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17124,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:PutBucketLifecycle,arn:aws:synthetic:s3:123456789012:resource/putbucketlifecycle-5005,specific,335,MANAGED,0,0,156,,,0,0,0.0,0.0,INTENDED,S3,WRITE,MEDIUM,5
17125,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DeleteSession,*,*,315,MANAGED,1,1,38,2026-06-29T07:26:00Z,2026-08-13T07:26:00Z,0,1,0.0,1.0,INTENDED,Glue,DELETE,HIGH,8
17126,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DescribeReservedNodeExchangeStatus,arn:aws:synthetic:redshift:123456789012:resource/describereservednodeexchangestat-9088,specific,398,INLINE,1,1,69,2026-05-28T09:39:00Z,2026-07-13T09:39:00Z,1,0,1.0,0.0,INTENDED,Redshift,READ,LOW,2
17127,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:CreateClassifier,*,*,413,INLINE,1,1,65,2026-06-24T02:06:00Z,2026-07-17T02:06:00Z,1,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
17128,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:DetectStackResourceDrift,*,*,106,INLINE,0,0,164,,,0,0,0.0,0.0,INTENDED,CloudFormation,OTHER,MEDIUM,5
17129,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,kinesis:SplitShard,*,*,657,MANAGED,23,14,10,2026-07-05T06:07:00Z,2026-09-10T06:07:00Z,20,3,0.869565,0.130435,INTENDED,Kinesis,OTHER,MEDIUM,5
17130,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:GetBucketNotification,*,*,522,INLINE,12,7,43,2026-07-24T15:48:00Z,2026-08-07T15:48:00Z,12,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17131,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:DeleteGeneratedTemplate,*,*,614,INLINE,1,1,69,2026-06-05T22:54:00Z,2026-07-12T22:54:00Z,1,0,1.0,0.0,INTENDED,CloudFormation,DELETE,HIGH,8
17132,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:CreateClusterSecurityGroup,arn:aws:synthetic:redshift:123456789012:resource/createclustersecuritygroup-2536,specific,426,INLINE,6,5,27,2026-08-19T16:44:00Z,2026-08-23T16:44:00Z,6,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5
17133,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:DeleteBucketMetadataConfiguration,arn:aws:synthetic:s3:123456789012:resource/deletebucketmetadataconfiguratio-2332,specific,294,INLINE,24,14,30,2026-07-19T01:58:00Z,2026-08-21T01:58:00Z,24,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8
17134,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:AddPartner,*,*,642,MANAGED,45,42,25,2026-07-26T03:36:00Z,2026-08-26T03:36:00Z,44,1,0.977778,0.022222,INTENDED,Redshift,WRITE,MEDIUM,5
17135,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DeleteIntegration,arn:aws:synthetic:redshift:123456789012:resource/deleteintegration-2923,specific,456,MANAGED,0,0,47,,,0,0,0.0,0.0,INTENDED,Redshift,DELETE,HIGH,8
17136,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,autoscaling:ExecutePolicy,arn:aws:synthetic:auto-scaling:123456789012:resource/executepolicy-2879,specific,484,INLINE,6,4,112,2026-05-27T00:10:00Z,2026-05-31T00:10:00Z,6,0,1.0,0.0,EXCESSIVE,Auto Scaling,PERMISSION_CHANGE,CRITICAL,10
17137,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DeleteJob,*,*,99,MANAGED,12,10,42,2026-05-28T10:00:00Z,2026-08-09T10:00:00Z,12,0,1.0,0.0,INTENDED,Glue,DELETE,HIGH,8
17138,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:ListStackRefactors,arn:aws:synthetic:cloudformation:123456789012:resource/liststackrefactors-5188,specific,342,MANAGED,15,7,20,2026-07-05T15:25:00Z,2026-08-30T15:25:00Z,15,0,1.0,0.0,INTENDED,CloudFormation,READ,LOW,2
17139,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DisableLogging,*,*,719,MANAGED,20,12,38,2026-07-07T04:11:00Z,2026-08-13T04:11:00Z,20,0,1.0,0.0,INTENDED,Redshift,MODIFY,MEDIUM,5
17140,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:UpdateSourceControlFromJob,arn:aws:synthetic:glue:123456789012:resource/updatesourcecontrolfromjob-9513,specific,370,INLINE,5,2,23,2026-08-24T13:58:00Z,2026-08-27T13:58:00Z,5,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
17141,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DeleteResourcePolicy,arn:aws:synthetic:redshift:123456789012:resource/deleteresourcepolicy-3335,specific,183,MANAGED,18,17,26,2026-08-02T14:14:00Z,2026-08-24T14:14:00Z,17,1,0.944444,0.055556,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10
17142,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,iam:UpdateRole,arn:aws:synthetic:iam:123456789012:resource/updaterole-2638,specific,335,INLINE,1,1,106,2026-06-05T05:08:00Z,2026-06-06T05:08:00Z,1,0,1.0,0.0,EXCESSIVE,IAM,IDENTITY,HIGH,9
17143,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:CreateHsmConfiguration,arn:aws:synthetic:redshift:123456789012:resource/createhsmconfiguration-2401,specific,574,MANAGED,2,2,14,2026-07-09T08:23:00Z,2026-09-06T08:23:00Z,2,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5
17144,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,athena:ListQueryExecutions,arn:aws:synthetic:athena:123456789012:resource/listqueryexecutions-2783,specific,286,INLINE,2,1,14,2026-06-21T02:06:00Z,2026-09-06T02:06:00Z,2,0,1.0,0.0,INTENDED,Athena,READ,LOW,2
17145,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:CreateTable,*,*,86,INLINE,22,13,15,2026-06-11T14:47:00Z,2026-09-04T14:47:00Z,21,1,0.954545,0.045455,INTENDED,Glue,WRITE,MEDIUM,5
17146,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DeletePartner,arn:aws:synthetic:redshift:123456789012:resource/deletepartner-5406,specific,623,INLINE,26,7,27,2026-07-14T20:16:00Z,2026-08-23T20:16:00Z,24,2,0.923077,0.076923,INTENDED,Redshift,DELETE,HIGH,8
17147,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:DeleteStack,arn:aws:synthetic:cloudformation:123456789012:resource/deletestack-9271,specific,613,MANAGED,4,3,61,2026-07-14T00:44:00Z,2026-07-21T00:44:00Z,4,0,1.0,0.0,INTENDED,CloudFormation,DELETE,HIGH,8
17148,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:CreateEventSubscription,arn:aws:synthetic:redshift:123456789012:resource/createeventsubscription-1590,specific,132,INLINE,1,1,19,2026-06-15T18:30:00Z,2026-08-31T18:30:00Z,0,1,0.0,1.0,INTENDED,Redshift,WRITE,MEDIUM,5
17149,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:ValidateTemplate,arn:aws:synthetic:cloudformation:123456789012:resource/validatetemplate-1290,specific,167,MANAGED,31,26,69,2026-05-23T22:11:00Z,2026-07-12T22:11:00Z,31,0,1.0,0.0,INTENDED,CloudFormation,READ,LOW,2
17150,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,kinesis:UpdateShardCount,arn:aws:synthetic:kinesis:123456789012:resource/updateshardcount-4510,specific,53,MANAGED,7,4,27,2026-07-19T10:58:00Z,2026-08-24T10:58:00Z,7,0,1.0,0.0,INTENDED,Kinesis,WRITE,MEDIUM,5
17151,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cognito-idp:ListGroups,arn:aws:synthetic:cognito-identity:123456789012:resource/listgroups-6908,specific,275,INLINE,3,1,43,2026-06-12T03:17:00Z,2026-08-08T03:17:00Z,3,0,1.0,0.0,EXCESSIVE,Cognito Identity,READ,LOW,2
17152,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,athena:StartQueryExecution,arn:aws:synthetic:athena:123456789012:resource/startqueryexecution-6462,specific,330,MANAGED,4,2,66,2026-05-26T08:41:00Z,2026-07-16T08:41:00Z,4,0,1.0,0.0,INTENDED,Athena,WRITE,MEDIUM,5
17153,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,dynamodb:GetItem,arn:aws:synthetic:dynamodb:123456789012:resource/getitem-9485,specific,86,INLINE,0,0,81,,,0,0,0.0,0.0,EXCESSIVE,DynamoDB,READ,LOW,2
17154,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:GetBucketWebsite,arn:aws:synthetic:s3:123456789012:resource/getbucketwebsite-2144,specific,38,INLINE,1,1,15,2026-05-26T23:32:00Z,2026-09-04T23:32:00Z,1,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17155,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:DeleteBucketReplication,arn:aws:synthetic:s3:123456789012:resource/deletebucketreplication-5029,specific,360,MANAGED,1,1,34,2026-08-10T08:29:00Z,2026-08-17T08:29:00Z,1,0,1.0,0.0,INTENDED,S3,DELETE,HIGH,8
17156,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,apigatewayv2:CreateProductRestEndpointPage,*,*,143,INLINE,0,0,107,,,0,0,0.0,0.0,EXCESSIVE,API Gateway V2,WRITE,MEDIUM,5
17157,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,athena:DeleteNotebook,arn:aws:synthetic:athena:123456789012:resource/deletenotebook-9046,specific,462,MANAGED,58,14,9,2026-06-17T19:51:00Z,2026-09-10T19:51:00Z,49,9,0.844828,0.155172,INTENDED,Athena,DELETE,HIGH,8
17158,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:ListObjectsV2,arn:aws:synthetic:s3:123456789012:resource/listobjectsv2-4729,specific,689,INLINE,29,14,16,2026-08-26T20:01:00Z,2026-09-03T20:01:00Z,29,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17159,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:RevokeClusterSecurityGroupIngress,arn:aws:synthetic:redshift:123456789012:resource/revokeclustersecuritygroupingres-9707,specific,202,MANAGED,41,23,94,2026-06-16T20:14:00Z,2026-06-17T20:14:00Z,37,4,0.902439,0.097561,INTENDED,Redshift,PERMISSION_CHANGE,CRITICAL,10
17160,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:ListRecommendations,*,*,113,INLINE,43,6,28,2026-05-23T15:10:00Z,2026-08-22T15:10:00Z,41,2,0.953488,0.046512,INTENDED,Redshift,READ,LOW,2
17161,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,ec2:AssociateTrunkInterface,*,*,612,MANAGED,1,1,115,2026-05-24T00:32:00Z,2026-05-28T00:32:00Z,1,0,1.0,0.0,EXCESSIVE,EC2,WRITE,MEDIUM,5
17162,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DeleteCustomEntityType,*,*,342,INLINE,1,1,17,2026-07-05T16:24:00Z,2026-09-02T16:24:00Z,1,0,1.0,0.0,INTENDED,Glue,DELETE,HIGH,8
17163,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DescribeInboundIntegrations,*,*,726,MANAGED,0,0,145,,,0,0,0.0,0.0,INTENDED,Glue,READ,LOW,2
17164,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:GetUserDefinedFunctions,arn:aws:synthetic:glue:123456789012:resource/getuserdefinedfunctions-9399,specific,505,MANAGED,25,18,75,2026-05-31T16:10:00Z,2026-07-06T16:10:00Z,25,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
17165,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,athena:GetQueryRuntimeStatistics,arn:aws:synthetic:athena:123456789012:resource/getqueryruntimestatistics-4684,specific,234,MANAGED,35,24,61,2026-06-07T16:40:00Z,2026-07-20T16:40:00Z,33,2,0.942857,0.057143,INTENDED,Athena,READ,LOW,2
17166,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,kinesis:PutResourcePolicy,*,*,188,MANAGED,7,4,32,2026-06-28T00:46:00Z,2026-08-19T00:46:00Z,6,1,0.857143,0.142857,INTENDED,Kinesis,PERMISSION_CHANGE,CRITICAL,10
17167,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:PutBucketAcl,arn:aws:synthetic:s3:123456789012:resource/putbucketacl-2177,specific,644,INLINE,70,50,53,2026-06-20T04:37:00Z,2026-07-29T04:37:00Z,69,1,0.985714,0.014286,INTENDED,S3,WRITE,MEDIUM,5
17168,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cognito-idp:DeleteUser,arn:aws:synthetic:cognito-identity:123456789012:resource/deleteuser-2361,specific,582,MANAGED,1,1,11,2026-06-30T22:22:00Z,2026-09-08T22:22:00Z,1,0,1.0,0.0,EXCESSIVE,Cognito Identity,IDENTITY,HIGH,9
17169,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:DeleteBucketPolicy,*,*,404,MANAGED,26,8,16,2026-07-23T10:06:00Z,2026-09-04T10:06:00Z,24,2,0.923077,0.076923,INTENDED,S3,PERMISSION_CHANGE,CRITICAL,10
17170,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:DeleteBucketEncryption,arn:aws:synthetic:s3:123456789012:resource/deletebucketencryption-9770,specific,379,INLINE,52,12,23,2026-08-15T16:40:00Z,2026-08-27T16:40:00Z,46,6,0.884615,0.115385,INTENDED,S3,DELETE,HIGH,8
17171,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:UpdateDatabase,*,*,185,MANAGED,45,11,52,2026-07-26T07:29:00Z,2026-07-30T07:29:00Z,43,2,0.955556,0.044444,INTENDED,Glue,WRITE,MEDIUM,5
17172,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:CreateCustomEntityType,arn:aws:synthetic:glue:123456789012:resource/createcustomentitytype-5326,specific,353,MANAGED,9,7,40,2026-08-09T20:24:00Z,2026-08-10T20:24:00Z,9,0,1.0,0.0,INTENDED,Glue,WRITE,MEDIUM,5
17173,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,ssm:DescribeMaintenanceWindowExecutionTaskInvocations,*,*,292,MANAGED,7,5,59,2026-05-30T10:18:00Z,2026-07-23T10:18:00Z,7,0,1.0,0.0,EXCESSIVE,Systems Manager,READ,LOW,2
17174,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:PutBucketAccelerateConfiguration,arn:aws:synthetic:s3:123456789012:resource/putbucketaccelerateconfiguration-5684,specific,504,INLINE,7,6,35,2026-06-04T02:41:00Z,2026-08-16T02:41:00Z,7,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5
17175,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,athena:UpdatePreparedStatement,arn:aws:synthetic:athena:123456789012:resource/updatepreparedstatement-5321,specific,445,MANAGED,7,4,108,2026-05-23T19:15:00Z,2026-06-03T19:15:00Z,7,0,1.0,0.0,INTENDED,Athena,WRITE,MEDIUM,5
17176,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:PutBucketCors,arn:aws:synthetic:s3:123456789012:resource/putbucketcors-1023,specific,545,MANAGED,161,34,35,2026-06-07T18:35:00Z,2026-08-15T18:35:00Z,159,2,0.987578,0.012422,INTENDED,S3,WRITE,MEDIUM,5
17177,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:ListObjectVersions,arn:aws:synthetic:s3:123456789012:resource/listobjectversions-6666,specific,707,INLINE,1,1,45,2026-07-06T14:03:00Z,2026-08-05T14:03:00Z,1,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17178,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:CreateScheduledAction,arn:aws:synthetic:redshift:123456789012:resource/createscheduledaction-3621,specific,295,MANAGED,22,13,59,2026-07-14T03:40:00Z,2026-07-23T03:40:00Z,22,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5
17179,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:GetObjectLockConfiguration,arn:aws:synthetic:s3:123456789012:resource/getobjectlockconfiguration-6805,specific,509,MANAGED,4,1,29,2026-07-22T23:06:00Z,2026-08-21T23:06:00Z,4,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17180,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,kinesis:DeleteResourcePolicy,*,*,223,INLINE,75,44,78,2026-06-12T14:23:00Z,2026-07-03T14:23:00Z,69,6,0.92,0.08,INTENDED,Kinesis,PERMISSION_CHANGE,CRITICAL,10
17181,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,kinesis:DisableEnhancedMonitoring,arn:aws:synthetic:kinesis:123456789012:resource/disableenhancedmonitoring-3509,specific,165,INLINE,5,5,28,2026-08-05T16:50:00Z,2026-08-22T16:50:00Z,5,0,1.0,0.0,INTENDED,Kinesis,MODIFY,MEDIUM,5
17182,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,sagemaker:DescribeAppImageConfig,arn:aws:synthetic:sagemaker:123456789012:resource/describeappimageconfig-2882,specific,610,MANAGED,6,3,30,2026-07-15T15:07:00Z,2026-08-20T15:07:00Z,6,0,1.0,0.0,EXCESSIVE,SageMaker,READ,LOW,2
17183,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DeleteSchema,arn:aws:synthetic:glue:123456789012:resource/deleteschema-6219,specific,590,MANAGED,23,7,8,2026-09-01T04:39:00Z,2026-09-12T04:39:00Z,20,3,0.869565,0.130435,INTENDED,Glue,DELETE,HIGH,8
17184,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:ModifyCustomDomainAssociation,*,*,572,INLINE,1,1,24,2026-05-30T19:58:00Z,2026-08-26T19:58:00Z,1,0,1.0,0.0,INTENDED,Redshift,WRITE,MEDIUM,5
17185,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,route53:GetDNSSEC,arn:aws:synthetic:route-53:123456789012:resource/getdnssec-5521,specific,724,INLINE,0,0,56,,,0,0,0.0,0.0,EXCESSIVE,Route 53,READ,LOW,2
17186,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,sagemaker:CreateModelCardExportJob,arn:aws:synthetic:sagemaker:123456789012:resource/createmodelcardexportjob-1303,specific,598,MANAGED,5,3,73,2026-07-06T04:55:00Z,2026-07-09T04:55:00Z,5,0,1.0,0.0,EXCESSIVE,SageMaker,WRITE,MEDIUM,5
17187,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,ec2:AssociateCapacityReservationBillingOwner,arn:aws:synthetic:ec2:123456789012:resource/associatecapacityreservationbill-5420,specific,184,INLINE,0,0,85,,,0,0,0.0,0.0,EXCESSIVE,EC2,WRITE,MEDIUM,5
17188,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,guardduty:DeclineInvitations,*,*,715,MANAGED,0,0,85,,,0,0,0.0,0.0,EXCESSIVE,GuardDuty,OTHER,MEDIUM,5
17189,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:ListStatements,arn:aws:synthetic:glue:123456789012:resource/liststatements-5885,specific,645,INLINE,5,4,52,2026-07-06T06:08:00Z,2026-07-30T06:08:00Z,5,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
17190,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:GetBucketMetadataConfiguration,arn:aws:synthetic:s3:123456789012:resource/getbucketmetadataconfiguration-9928,specific,73,INLINE,11,7,35,2026-08-08T00:52:00Z,2026-08-16T00:52:00Z,11,0,1.0,0.0,INTENDED,S3,READ,LOW,2
17191,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:GetRegistry,*,*,222,MANAGED,8,2,35,2026-06-04T23:56:00Z,2026-08-15T23:56:00Z,8,0,1.0,0.0,INTENDED,Glue,READ,LOW,2
17192,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DeleteTrigger,arn:aws:synthetic:glue:123456789012:resource/deletetrigger-6599,specific,210,MANAGED,14,7,24,2026-07-17T10:43:00Z,2026-08-27T10:43:00Z,13,1,0.928571,0.071429,INTENDED,Glue,DELETE,HIGH,8
17193,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,glue:DeleteDataQualityRuleset,arn:aws:synthetic:glue:123456789012:resource/deletedataqualityruleset-2659,specific,145,MANAGED,18,14,35,2026-08-04T16:55:00Z,2026-08-15T16:55:00Z,14,4,0.777778,0.222222,INTENDED,Glue,DELETE,HIGH,8
17194,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:ExecuteChangeSet,*,*,402,INLINE,8,5,10,2026-07-25T20:32:00Z,2026-09-09T20:32:00Z,8,0,1.0,0.0,INTENDED,CloudFormation,WRITE,MEDIUM,5
17195,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,iam:AttachGroupPolicy,*,*,468,MANAGED,4,2,80,2026-05-30T07:54:00Z,2026-07-02T07:54:00Z,4,0,1.0,0.0,EXCESSIVE,IAM,PERMISSION_CHANGE,CRITICAL,10
17196,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,iam:DeleteGroupPolicy,arn:aws:synthetic:iam:123456789012:resource/deletegrouppolicy-7386,specific,488,INLINE,0,0,80,,,0,0,0.0,0.0,EXCESSIVE,IAM,PERMISSION_CHANGE,CRITICAL,10
17197,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,s3:PutBucketLifecycleConfiguration,arn:aws:synthetic:s3:123456789012:resource/putbucketlifecycleconfiguration-5934,specific,630,INLINE,11,4,36,2026-07-29T13:54:00Z,2026-08-14T13:54:00Z,11,0,1.0,0.0,INTENDED,S3,WRITE,MEDIUM,5
17198,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DeleteClusterSubnetGroup,arn:aws:synthetic:redshift:123456789012:resource/deleteclustersubnetgroup-4621,specific,524,INLINE,21,14,22,2026-07-04T01:21:00Z,2026-08-29T01:21:00Z,19,2,0.904762,0.095238,INTENDED,Redshift,DELETE,HIGH,8
17199,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,kinesis:UpdateAccountSettings,arn:aws:synthetic:kinesis:123456789012:resource/updateaccountsettings-8492,specific,59,MANAGED,29,17,42,2026-06-25T20:03:00Z,2026-08-08T20:03:00Z,27,2,0.931034,0.068966,INTENDED,Kinesis,WRITE,MEDIUM,5
17200,synthetic-user-086,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,cloudformation:RegisterType,arn:aws:synthetic:cloudformation:123456789012:resource/registertype-4320,specific,228,INLINE,3,2,20,2026-08-19T15:48:00Z,2026-08-30T15:48:00Z,3,0,1.0,0.0,INTENDED,CloudFormation,WRITE,MEDIUM,5
17201,synthetic-user-087,CloudDataArchitect-Role,Cloud Data Architect,Architecture,Data Architecture,redshift:DeletePartner,arn:aws:synthetic:redshift:123456789012:resource/deletepartner-3627,specific,384,MANAGED,10,7,44,2026-05-30T18:20:00Z,2026-08-06T18:20:00Z,10,0,1.0,0.0,INTENDED,Redshift,DELETE,HIGH,8
